0.0   0.0   0.0
-1.7865930597   -0.0003546225   -0.0007425232
1.7865967124   -0.0003546332   -0.0007425118
2.86499999724e-07   1.382576768   -1.1498771629
2.92799999801e-07   0.2985354596   1.7728580026
4.09099999654e-07   -1.6828658296   -0.6318871017
