0.0   0.0   0.0
-1.95326   0.54382   -0.44886
-0.47333   -0.03244   2.02178
-0.52268   -2.00387   -0.15455
0.47403   0.03221   -2.02156
1.95332   -0.54382   0.44891
0.52218   2.00402   0.15435
